Date,Start_Hour,End_Hour,Source,Day_of_Year,Day_Name,Month_Name,Season,Production
9/5/2024,10,11,Wind,249,Thursday,September,Fall,7511
6/12/2024,19,20,Wind,164,Wednesday,June,Summer,3484
11/18/2025,13,14,Solar,322,Tuesday,November,Fall,8521
9/30/2021,13,14,Solar,273,Thursday,September,Fall,8373
1/18/2024,13,14,Wind,18,Thursday,January,Winter,7406
4/10/2025,2,3,Wind,100,Thursday,April,Spring,9152
1/21/2023,19,20,Wind,21,Saturday,January,Winter,8905
10/14/2020,19,20,Wind,288,Wednesday,October,Fall,5394
3/2/2021,17,18,Wind,61,Tuesday,March,Spring,2119
9/1/2023,8,9,Wind,244,Friday,September,Fall,6404
2/28/2021,8,9,Wind,59,Sunday,February,Winter,7100
6/5/2022,8,9,Wind,156,Sunday,June,Summer,2905
9/27/2020,9,10,Wind,271,Sunday,September,Fall,12950
11/29/2020,21,22,Wind,334,Sunday,November,Fall,2581
1/13/2023,17,18,Wind,13,Friday,January,Winter,12114
12/12/2020,3,4,Wind,347,Saturday,December,Winter,5264
6/10/2022,8,9,Solar,161,Friday,June,Summer,3451
9/5/2025,5,6,Wind,248,Friday,September,Fall,3073
5/28/2021,17,18,Solar,148,Friday,May,Spring,3776
8/13/2023,17,18,Solar,225,Sunday,August,Summer,6313
11/13/2024,21,22,Wind,318,Wednesday,November,Fall,5053
5/27/2021,21,22,Wind,147,Thursday,May,Spring,1552
3/14/2020,16,17,Wind,74,Saturday,March,Spring,5134
11/10/2021,1,2,Wind,314,Wednesday,November,Fall,576
3/13/2020,15,16,Wind,73,Friday,March,Spring,6501
7/9/2024,21,22,Wind,191,Tuesday,July,Summer,2789
8/1/2023,16,17,Wind,213,Tuesday,August,Summer,15715
1/28/2023,20,21,Wind,28,Saturday,January,Winter,3066
11/14/2025,5,6,Wind,318,Friday,November,Fall,12444
6/11/2020,20,21,Wind,163,Thursday,June,Summer,3414
7/14/2021,11,12,Wind,195,Wednesday,July,Summer,8011
4/2/2023,23,0,Wind,92,Sunday,April,Spring,6236
9/4/2024,14,15,Solar,248,Wednesday,September,Fall,4253
10/5/2020,19,20,Wind,279,Monday,October,Fall,9449
8/25/2024,23,0,Wind,238,Sunday,August,Summer,2594
10/10/2021,11,12,Solar,283,Sunday,October,Fall,4221
6/27/2024,22,23,Wind,179,Thursday,June,Summer,3505
11/4/2020,1,2,Wind,309,Wednesday,November,Fall,1716
7/20/2021,11,12,Solar,201,Tuesday,July,Summer,6377
8/2/2021,3,4,Wind,214,Monday,August,Summer,1116
9/23/2021,9,10,Solar,266,Thursday,September,Fall,2760
1/27/2024,8,9,Wind,27,Saturday,January,Winter,3581
12/30/2022,19,20,Wind,364,Friday,December,Winter,15334
11/18/2024,14,15,Wind,323,Monday,November,Fall,9122
12/4/2023,0,1,Wind,338,Monday,December,Winter,12629
1/2/2020,0,1,Wind,2,Thursday,January,Winter,1267
9/8/2021,4,5,Wind,251,Wednesday,September,Fall,5258
6/11/2025,22,23,Wind,162,Wednesday,June,Summer,6852
8/26/2025,4,5,Wind,238,Tuesday,August,Summer,4080
5/11/2024,9,10,Solar,132,Saturday,May,Spring,6348
5/18/2023,6,7,Wind,138,Thursday,May,Spring,5477
8/21/2025,0,1,Wind,233,Thursday,August,Summer,3450
10/15/2024,22,23,Wind,289,Tuesday,October,Fall,10680
5/15/2024,16,17,Solar,136,Wednesday,May,Spring,5901
5/12/2022,15,16,Solar,132,Thursday,May,Spring,6042
4/3/2020,7,8,Wind,94,Friday,April,Spring,1864
10/11/2021,16,17,Solar,284,Monday,October,Fall,5672
2/26/2023,9,10,Wind,57,Sunday,February,Winter,17091
3/17/2023,8,9,Wind,76,Friday,March,Spring,8681
10/23/2023,12,13,Wind,296,Monday,October,Fall,9170
4/29/2020,7,8,Wind,120,Wednesday,April,Spring,4629
10/12/2021,23,0,Wind,285,Tuesday,October,Fall,3559
12/14/2022,20,21,Wind,348,Wednesday,December,Winter,2282
11/30/2020,13,14,Solar,335,Monday,November,Fall,3638
2/15/2025,10,11,Solar,46,Saturday,February,Winter,8954
9/13/2020,22,23,Wind,257,Sunday,September,Fall,2238
5/20/2023,8,9,Wind,140,Saturday,May,Spring,6405
1/8/2022,8,9,Wind,8,Saturday,January,Winter,7370
2/13/2024,22,23,Wind,44,Tuesday,February,Winter,10458
8/28/2021,2,3,Wind,240,Saturday,August,Summer,4282
11/1/2022,16,17,Wind,305,Tuesday,November,Fall,11364
10/10/2021,7,8,Wind,283,Sunday,October,Fall,1388
11/25/2020,3,4,Wind,330,Wednesday,November,Fall,6472
6/24/2022,12,13,Wind,175,Friday,June,Summer,7951
9/21/2023,18,19,Wind,264,Thursday,September,Fall,6345
3/14/2021,22,23,Wind,73,Sunday,March,Spring,10044
9/13/2022,17,18,Wind,256,Tuesday,September,Fall,4288
9/13/2022,4,5,Wind,256,Tuesday,September,Fall,1837
10/13/2025,14,15,Solar,286,Monday,October,Fall,12354
1/11/2025,2,3,Wind,11,Saturday,January,Winter,1684
9/29/2020,4,5,Wind,273,Tuesday,September,Fall,1974
9/13/2022,13,14,Solar,256,Tuesday,September,Fall,6012
5/1/2022,12,13,Solar,121,Sunday,May,Spring,6628
4/18/2022,5,6,Wind,108,Monday,April,Spring,3161
12/23/2022,18,19,Wind,357,Friday,December,Winter,13842
6/26/2023,13,14,Solar,177,Monday,June,Summer,10406
8/25/2024,3,4,Wind,238,Sunday,August,Summer,5857
6/19/2022,13,14,Solar,170,Sunday,June,Summer,10248
7/7/2021,21,22,Wind,188,Wednesday,July,Summer,1885
8/30/2020,1,2,Wind,243,Sunday,August,Summer,2748
6/4/2022,21,22,Wind,155,Saturday,June,Summer,4362
3/28/2020,7,8,Wind,88,Saturday,March,Spring,2548
5/10/2024,12,13,Solar,131,Friday,May,Spring,11083
3/24/2020,2,3,Wind,84,Tuesday,March,Spring,6448
3/6/2023,6,7,Wind,65,Monday,March,Spring,1479
11/30/2021,0,1,Wind,334,Tuesday,November,Fall,6255
1/23/2023,12,13,Wind,23,Monday,January,Winter,7331
8/4/2023,18,19,Wind,216,Friday,August,Summer,7300
9/22/2025,14,15,Wind,265,Monday,September,Fall,8812
4/30/2024,1,2,Wind,121,Tuesday,April,Spring,3771
7/14/2020,22,23,Wind,196,Tuesday,July,Summer,1726
12/31/2023,15,16,Wind,365,Sunday,December,Winter,18435
3/4/2025,16,17,Solar,63,Tuesday,March,Spring,4702
1/2/2022,11,12,Wind,2,Sunday,January,Winter,11203
8/17/2021,6,7,Wind,229,Tuesday,August,Summer,1590
4/15/2023,7,8,Wind,105,Saturday,April,Spring,7248
9/22/2023,10,11,Wind,265,Friday,September,Fall,8885
12/6/2020,4,5,Wind,341,Sunday,December,Winter,3287
9/18/2023,5,6,Wind,261,Monday,September,Fall,6373
6/11/2020,23,0,Wind,163,Thursday,June,Summer,4033
8/9/2023,4,5,Wind,221,Wednesday,August,Summer,2396
8/29/2020,12,13,Wind,242,Saturday,August,Summer,4482
5/30/2024,17,18,Wind,151,Thursday,May,Spring,12091
6/9/2020,2,3,Wind,161,Tuesday,June,Summer,3597
9/12/2025,22,23,Wind,255,Friday,September,Fall,6097
2/15/2022,15,16,Wind,46,Tuesday,February,Winter,13655
11/17/2024,2,3,Wind,322,Sunday,November,Fall,4894
12/19/2023,8,9,Wind,353,Tuesday,December,Winter,8095
2/10/2024,19,20,Wind,41,Saturday,February,Winter,7820
10/24/2023,18,19,Wind,297,Tuesday,October,Fall,3772
6/23/2021,10,11,Solar,174,Wednesday,June,Summer,3755
1/9/2025,6,7,Wind,9,Thursday,January,Winter,12685
2/22/2024,20,21,Wind,53,Thursday,February,Winter,17499
6/6/2024,14,15,Solar,158,Thursday,June,Summer,8522
9/15/2024,1,2,Wind,259,Sunday,September,Fall,3730
12/15/2021,11,12,Solar,349,Wednesday,December,Winter,3503
10/6/2024,18,19,Wind,280,Sunday,October,Fall,8023
8/3/2023,21,22,Wind,215,Thursday,August,Summer,4024
10/20/2024,23,0,Wind,294,Sunday,October,Fall,8964
3/30/2021,19,20,Wind,89,Tuesday,March,Spring,1147
9/3/2020,7,8,Wind,247,Thursday,September,Fall,2032
10/6/2021,2,3,Wind,279,Wednesday,October,Fall,8433
1/7/2024,22,23,Wind,7,Sunday,January,Winter,11747
12/1/2023,6,7,Wind,335,Friday,December,Winter,2284
3/3/2021,21,22,Wind,62,Wednesday,March,Spring,1128
4/18/2020,21,22,Wind,109,Saturday,April,Spring,1215
4/11/2022,2,3,Wind,101,Monday,April,Spring,9774
12/12/2021,6,7,Wind,346,Sunday,December,Winter,5111
8/29/2021,18,19,Wind,241,Sunday,August,Summer,6095
3/18/2020,10,11,Solar,78,Wednesday,March,Spring,3175
6/25/2022,7,8,Wind,176,Saturday,June,Summer,2159
4/18/2023,11,12,Wind,108,Tuesday,April,Spring,11565
4/27/2021,20,21,Wind,117,Tuesday,April,Spring,1032
2/1/2020,16,17,Wind,32,Saturday,February,Winter,11065
9/20/2022,22,23,Wind,263,Tuesday,September,Fall,2922
1/29/2024,22,23,Wind,29,Monday,January,Winter,9034
9/13/2023,20,21,Wind,256,Wednesday,September,Fall,1390
10/30/2021,18,19,Wind,303,Saturday,October,Fall,4389
9/27/2022,2,3,Wind,270,Tuesday,September,Fall,6928
1/29/2025,9,10,Wind,29,Wednesday,January,Winter,13368
7/2/2024,0,1,Wind,184,Tuesday,July,Summer,3683
10/24/2020,3,4,Wind,298,Saturday,October,Fall,6021
6/21/2022,0,1,Wind,172,Tuesday,June,Summer,5789
2/16/2025,10,11,Solar,47,Sunday,February,Winter,7270
11/5/2025,17,18,Wind,309,Wednesday,November,Fall,12121
3/22/2025,7,8,Wind,81,Saturday,March,Spring,8524
11/8/2023,9,10,Wind,312,Wednesday,November,Fall,12232
10/10/2024,23,0,Wind,284,Thursday,October,Fall,2319
9/17/2024,10,11,Wind,261,Tuesday,September,Fall,14059
10/2/2023,19,20,Wind,275,Monday,October,Fall,5601
2/24/2021,12,13,Wind,55,Wednesday,February,Winter,8746
6/26/2023,9,10,Solar,177,Monday,June,Summer,6076
2/11/2023,14,15,Solar,42,Saturday,February,Winter,5927
6/25/2025,23,0,Wind,176,Wednesday,June,Summer,5491
8/28/2023,21,22,Wind,240,Monday,August,Summer,3213
1/26/2021,17,18,Wind,26,Tuesday,January,Winter,3944
12/30/2020,9,10,Wind,365,Wednesday,December,Winter,3287
12/7/2021,1,2,Wind,341,Tuesday,December,Winter,8851
4/13/2020,20,21,Wind,104,Monday,April,Spring,10314
8/2/2024,22,23,Wind,215,Friday,August,Summer,4700
12/12/2021,22,23,Wind,346,Sunday,December,Winter,1910
5/3/2025,22,23,Wind,123,Saturday,May,Spring,5299
11/26/2024,16,17,Wind,331,Tuesday,November,Fall,3695
6/4/2025,8,9,Wind,155,Wednesday,June,Summer,3666
5/16/2021,6,7,Wind,136,Sunday,May,Spring,4293
9/21/2025,1,2,Wind,264,Sunday,September,Fall,7088
6/25/2022,21,22,Wind,176,Saturday,June,Summer,2133
4/10/2024,3,4,Wind,101,Wednesday,April,Spring,6344
6/5/2024,23,0,Wind,157,Wednesday,June,Summer,1730
9/3/2024,16,17,Solar,247,Tuesday,September,Fall,4492
1/20/2024,20,21,Wind,20,Saturday,January,Winter,8001
12/30/2023,12,13,Wind,364,Saturday,December,Winter,12265
10/8/2021,10,11,Solar,281,Friday,October,Fall,5294
11/27/2024,3,4,Wind,332,Wednesday,November,Fall,11127
12/29/2020,9,10,Wind,364,Tuesday,December,Winter,4426
1/20/2020,15,16,Wind,20,Monday,January,Winter,6593
5/10/2024,5,6,Wind,131,Friday,May,Spring,4594
6/21/2021,16,17,Solar,172,Monday,June,Summer,4701
1/28/2022,22,23,Wind,28,Friday,January,Winter,3521
6/15/2020,11,12,Solar,167,Monday,June,Summer,4552
10/10/2025,21,22,Wind,283,Friday,October,Fall,4056
4/23/2021,20,21,Wind,113,Friday,April,Spring,5369
2/1/2025,13,14,Solar,32,Saturday,February,Winter,6105
3/11/2023,8,9,Wind,70,Saturday,March,Spring,4389
3/26/2020,15,16,Wind,86,Thursday,March,Spring,8343
11/18/2023,23,0,Wind,322,Saturday,November,Fall,11947
5/19/2020,14,15,Solar,140,Tuesday,May,Spring,5795
2/10/2023,6,7,Wind,41,Friday,February,Winter,629
5/5/2021,17,18,Wind,125,Wednesday,May,Spring,10312
9/22/2024,20,21,Wind,266,Sunday,September,Fall,2722
12/29/2020,12,13,Wind,364,Tuesday,December,Winter,5039
3/25/2020,12,13,Solar,85,Wednesday,March,Spring,5870
10/4/2020,17,18,Wind,278,Sunday,October,Fall,11028
4/9/2024,11,12,Wind,100,Tuesday,April,Spring,11478
12/29/2021,9,10,Wind,363,Wednesday,December,Winter,8302
6/22/2024,11,12,Solar,174,Saturday,June,Summer,7321
2/23/2025,21,22,Wind,54,Sunday,February,Winter,11852
3/4/2024,23,0,Wind,64,Monday,March,Spring,5856
8/7/2021,8,9,Wind,219,Saturday,August,Summer,4137
1/27/2024,13,14,Solar,27,Saturday,January,Winter,5520
3/4/2024,6,7,Wind,64,Monday,March,Spring,3881
11/20/2024,23,0,Wind,325,Wednesday,November,Fall,6132
5/19/2020,10,11,Solar,140,Tuesday,May,Spring,4412
5/24/2021,10,11,Wind,144,Monday,May,Spring,9548
3/6/2024,8,9,Solar,66,Wednesday,March,Spring,2257
11/2/2022,2,3,Wind,306,Wednesday,November,Fall,9453
12/1/2024,1,2,Wind,336,Sunday,December,Winter,4016
9/9/2024,19,20,Wind,253,Monday,September,Fall,7981
11/29/2024,1,2,Wind,334,Friday,November,Fall,5147
11/29/2023,20,21,Wind,333,Wednesday,November,Fall,2256
12/29/2022,14,15,Wind,363,Thursday,December,Winter,11907
4/14/2025,11,12,Solar,104,Monday,April,Spring,7730
6/30/2023,5,6,Wind,181,Friday,June,Summer,2493
5/4/2022,3,4,Wind,124,Wednesday,May,Spring,2101
2/23/2020,1,2,Wind,54,Sunday,February,Winter,8085
11/27/2020,12,13,Solar,332,Friday,November,Fall,2867
12/31/2023,2,3,Wind,365,Sunday,December,Winter,16903
12/13/2022,4,5,Wind,347,Tuesday,December,Winter,6726
6/8/2025,3,4,Wind,159,Sunday,June,Summer,11586
1/28/2021,2,3,Wind,28,Thursday,January,Winter,7021
9/6/2020,12,13,Solar,250,Sunday,September,Fall,4167
10/30/2020,14,15,Wind,304,Friday,October,Fall,6293
7/15/2023,4,5,Wind,196,Saturday,July,Summer,6081
9/19/2020,9,10,Wind,263,Saturday,September,Fall,3664
2/22/2021,21,22,Wind,53,Monday,February,Winter,5226
4/7/2022,12,13,Wind,97,Thursday,April,Spring,17815
5/10/2022,1,2,Wind,130,Tuesday,May,Spring,787
10/26/2022,19,20,Wind,299,Wednesday,October,Fall,2435
6/19/2024,12,13,Solar,171,Wednesday,June,Summer,10246
1/16/2021,11,12,Wind,16,Saturday,January,Winter,6320
5/28/2022,18,19,Wind,148,Saturday,May,Spring,8846
10/29/2025,17,18,Wind,302,Wednesday,October,Fall,8855
5/10/2024,14,15,Solar,131,Friday,May,Spring,11009
3/5/2024,3,4,Wind,65,Tuesday,March,Spring,5593
2/8/2021,20,21,Wind,39,Monday,February,Winter,2080
4/5/2021,9,10,Wind,95,Monday,April,Spring,7362
10/25/2024,17,18,Wind,299,Friday,October,Fall,3111
8/9/2025,14,15,Solar,221,Saturday,August,Summer,5192
8/13/2024,22,23,Wind,226,Tuesday,August,Summer,1520
6/17/2024,10,11,Solar,169,Monday,June,Summer,6256
4/16/2023,4,5,Wind,106,Sunday,April,Spring,5339
7/2/2023,17,18,Wind,183,Sunday,July,Summer,7678
6/26/2022,23,0,Wind,177,Sunday,June,Summer,1151
9/17/2024,9,10,Wind,261,Tuesday,September,Fall,11852
12/31/2021,9,10,Wind,365,Friday,December,Winter,6180
12/20/2021,15,16,Wind,354,Monday,December,Winter,3926
9/30/2022,16,17,Wind,273,Friday,September,Fall,9086
11/4/2025,14,15,Wind,308,Tuesday,November,Fall,12790
3/19/2022,22,23,Wind,78,Saturday,March,Spring,8847
5/29/2022,19,20,Wind,149,Sunday,May,Spring,5235
9/24/2024,12,13,Wind,268,Tuesday,September,Fall,12247
12/16/2023,18,19,Wind,350,Saturday,December,Winter,2464
11/3/2024,6,7,Wind,308,Sunday,November,Fall,2638
11/29/2020,18,19,Wind,334,Sunday,November,Fall,2915
9/16/2021,9,10,Solar,259,Thursday,September,Fall,1244
3/29/2025,4,5,Wind,88,Saturday,March,Spring,9879
7/10/2023,9,10,Solar,191,Monday,July,Summer,3808
12/28/2023,18,19,Wind,362,Thursday,December,Winter,13143
12/2/2020,18,19,Wind,337,Wednesday,December,Winter,1702
9/11/2021,2,3,Wind,254,Saturday,September,Fall,1693
10/20/2025,11,12,Wind,293,Monday,October,Fall,17289
10/4/2020,19,20,Wind,278,Sunday,October,Fall,9887
5/22/2022,8,9,Wind,142,Sunday,May,Spring,3176
4/21/2025,18,19,Wind,111,Monday,April,Spring,5746
4/29/2023,9,10,Solar,119,Saturday,April,Spring,2584
11/13/2020,13,14,Wind,318,Friday,November,Fall,6261
4/26/2020,6,7,Wind,117,Sunday,April,Spring,1181
11/18/2021,20,21,Wind,322,Thursday,November,Fall,1523
11/4/2023,5,6,Wind,308,Saturday,November,Fall,12917
1/6/2020,12,13,Wind,6,Monday,January,Winter,5508
2/11/2025,0,1,Wind,42,Tuesday,February,Winter,6544
9/23/2024,22,23,Wind,267,Monday,September,Fall,5320
7/24/2021,6,7,Wind,205,Saturday,July,Summer,3849
5/25/2022,4,5,Wind,145,Wednesday,May,Spring,2759
10/2/2020,4,5,Wind,276,Friday,October,Fall,10200
6/16/2024,5,6,Wind,168,Sunday,June,Summer,8312
3/17/2022,7,8,Wind,76,Thursday,March,Spring,4859
7/25/2021,20,21,Wind,206,Sunday,July,Summer,2703
8/14/2020,1,2,Wind,227,Friday,August,Summer,2099
2/5/2021,9,10,Wind,36,Friday,February,Winter,2001
10/23/2021,14,15,Solar,296,Saturday,October,Fall,5243
10/14/2023,13,14,Wind,287,Saturday,October,Fall,6935
1/9/2024,12,13,Wind,9,Tuesday,January,Winter,7316
6/1/2022,21,22,Wind,152,Wednesday,June,Summer,2633
11/13/2025,7,8,Wind,317,Thursday,November,Fall,10177
12/23/2020,18,19,Wind,358,Wednesday,December,Winter,12555
3/28/2020,21,22,Wind,88,Saturday,March,Spring,11009
3/22/2023,19,20,Wind,81,Wednesday,March,Spring,12608
12/14/2020,20,21,Wind,349,Monday,December,Winter,6605
10/16/2022,7,8,Wind,289,Sunday,October,Fall,2775
12/25/2022,7,8,Wind,359,Sunday,December,Winter,5233
5/28/2022,21,22,Wind,148,Saturday,May,Spring,6221
7/29/2021,8,9,Wind,210,Thursday,July,Summer,3787
6/9/2021,18,19,Solar,160,Wednesday,June,Summer,3406
6/29/2023,22,23,Wind,180,Thursday,June,Summer,2982
11/28/2021,21,22,Wind,332,Sunday,November,Fall,5528
9/6/2025,15,16,Solar,249,Saturday,September,Fall,7432
11/22/2025,19,20,Wind,326,Saturday,November,Fall,10661
8/21/2023,7,8,Wind,233,Monday,August,Summer,1897
10/1/2025,0,1,Wind,274,Wednesday,October,Fall,2823
6/20/2025,12,13,Solar,171,Friday,June,Summer,11247
1/31/2025,19,20,Wind,31,Friday,January,Winter,5419
7/2/2024,11,12,Solar,184,Tuesday,July,Summer,6880
2/3/2021,20,21,Wind,34,Wednesday,February,Winter,9043
1/25/2021,5,6,Wind,25,Monday,January,Winter,6084
3/3/2025,0,1,Wind,62,Monday,March,Spring,4216
5/4/2024,17,18,Wind,125,Saturday,May,Spring,5803
9/9/2024,18,19,Wind,253,Monday,September,Fall,9916
9/16/2024,3,4,Wind,260,Monday,September,Fall,2943
7/12/2024,21,22,Wind,194,Friday,July,Summer,2752
11/28/2022,14,15,Wind,332,Monday,November,Fall,4538
3/22/2020,10,11,Wind,82,Sunday,March,Spring,11238
2/5/2020,18,19,Wind,36,Wednesday,February,Winter,1769
11/5/2024,8,9,Wind,310,Tuesday,November,Fall,2186
8/15/2020,6,7,Wind,228,Saturday,August,Summer,457
9/19/2020,5,6,Wind,263,Saturday,September,Fall,4265
9/30/2022,10,11,Solar,273,Friday,September,Fall,4255
11/23/2020,17,18,Wind,328,Monday,November,Fall,620
7/22/2024,13,14,Solar,204,Monday,July,Summer,10243
5/18/2024,6,7,Wind,139,Saturday,May,Spring,761
8/9/2022,1,2,Wind,221,Tuesday,August,Summer,7181
9/19/2024,20,21,Wind,263,Thursday,September,Fall,7802
5/16/2025,18,19,Wind,136,Friday,May,Spring,10928
8/29/2021,1,2,Wind,241,Sunday,August,Summer,4508
5/26/2025,6,7,Wind,146,Monday,May,Spring,5453
2/27/2021,8,9,Wind,58,Saturday,February,Winter,6414
2/1/2023,14,15,Wind,32,Wednesday,February,Winter,11735
11/19/2021,8,9,Wind,323,Friday,November,Fall,1628
9/3/2022,8,9,Wind,246,Saturday,September,Fall,2057
10/19/2024,8,9,Wind,293,Saturday,October,Fall,6338
6/8/2022,22,23,Wind,159,Wednesday,June,Summer,6493
6/25/2021,18,19,Solar,176,Friday,June,Summer,3314
9/29/2023,4,5,Wind,272,Friday,September,Fall,8331
9/26/2023,0,1,Wind,269,Tuesday,September,Fall,1382
3/23/2024,21,22,Wind,83,Saturday,March,Spring,9466
6/24/2023,10,11,Solar,175,Saturday,June,Summer,6886
8/30/2020,9,10,Wind,243,Sunday,August,Summer,4184
9/25/2021,13,14,Solar,268,Saturday,September,Fall,4377
2/9/2024,3,4,Wind,40,Friday,February,Winter,16390
7/28/2020,19,20,Wind,210,Tuesday,July,Summer,5024
8/12/2020,7,8,Wind,225,Wednesday,August,Summer,2071
5/22/2025,5,6,Wind,142,Thursday,May,Spring,5212
10/19/2024,9,10,Wind,293,Saturday,October,Fall,7672
11/20/2025,19,20,Wind,324,Thursday,November,Fall,4026
7/18/2025,13,14,Solar,199,Friday,July,Summer,9011
1/3/2021,22,23,Wind,3,Sunday,January,Winter,2226
6/26/2021,8,9,Solar,177,Saturday,June,Summer,1519
11/18/2024,10,11,Wind,323,Monday,November,Fall,9491
8/1/2022,0,1,Wind,213,Monday,August,Summer,2712
4/19/2021,21,22,Wind,109,Monday,April,Spring,789
6/29/2020,12,13,Wind,181,Monday,June,Summer,8685
6/7/2024,13,14,Solar,159,Friday,June,Summer,6670
10/1/2023,11,12,Solar,274,Sunday,October,Fall,6703
5/19/2025,5,6,Wind,139,Monday,May,Spring,5266
7/6/2025,22,23,Wind,187,Sunday,July,Summer,6434
6/30/2020,7,8,Wind,182,Tuesday,June,Summer,3596
3/6/2025,7,8,Wind,65,Thursday,March,Spring,9579
4/17/2021,19,20,Wind,107,Saturday,April,Spring,6158
4/19/2023,9,10,Wind,109,Wednesday,April,Spring,7649
2/28/2021,18,19,Wind,59,Sunday,February,Winter,5701
1/15/2020,21,22,Wind,15,Wednesday,January,Winter,4745
10/28/2020,23,0,Wind,302,Wednesday,October,Fall,11043
10/12/2020,16,17,Wind,286,Monday,October,Fall,3991
1/6/2023,23,0,Wind,6,Friday,January,Winter,8096
6/2/2020,18,19,Solar,154,Tuesday,June,Summer,2473
7/16/2025,14,15,Solar,197,Wednesday,July,Summer,16316
4/7/2020,15,16,Solar,98,Tuesday,April,Spring,5040
8/17/2020,20,21,Wind,230,Monday,August,Summer,1498
9/27/2023,4,5,Wind,270,Wednesday,September,Fall,480
4/28/2022,0,1,Wind,118,Thursday,April,Spring,7345
5/15/2023,4,5,Wind,135,Monday,May,Spring,2885
3/30/2022,16,17,Wind,89,Wednesday,March,Spring,3581
5/15/2025,0,1,Wind,135,Thursday,May,Spring,6342
12/31/2021,6,7,Wind,365,Friday,December,Winter,5824
6/2/2025,13,14,Solar,153,Monday,June,Summer,6203
11/30/2021,15,16,Wind,334,Tuesday,November,Fall,12500
5/28/2022,19,20,Wind,148,Saturday,May,Spring,8020
12/19/2024,16,17,Wind,354,Thursday,December,Winter,15633
4/20/2024,5,6,Wind,111,Saturday,April,Spring,6858
7/4/2021,23,0,Wind,185,Sunday,July,Summer,2638
10/24/2021,2,3,Wind,297,Sunday,October,Fall,4189
11/29/2025,21,22,Wind,333,Saturday,November,Fall,7062
3/25/2024,23,0,Wind,85,Monday,March,Spring,8777
6/5/2022,23,0,Wind,156,Sunday,June,Summer,3380
12/21/2020,12,13,Wind,356,Monday,December,Winter,12640
10/18/2021,4,5,Wind,291,Monday,October,Fall,2664
8/17/2022,10,11,Solar,229,Wednesday,August,Summer,3428
5/8/2022,11,12,Solar,128,Sunday,May,Spring,7322
4/30/2025,0,1,Wind,120,Wednesday,April,Spring,7318
1/31/2022,22,23,Wind,31,Monday,January,Winter,8147
5/19/2022,2,3,Wind,139,Thursday,May,Spring,4815
12/15/2020,2,3,Wind,350,Tuesday,December,Winter,5470
5/1/2024,15,16,Wind,122,Wednesday,May,Spring,2385
10/14/2022,12,13,Wind,287,Friday,October,Fall,8105
9/12/2024,1,2,Wind,256,Thursday,September,Fall,4725
7/17/2021,1,2,Wind,198,Saturday,July,Summer,2929
4/23/2023,17,18,Wind,113,Sunday,April,Spring,16075
9/25/2022,12,13,Solar,268,Sunday,September,Fall,6161
12/1/2024,12,13,Wind,336,Sunday,December,Winter,10028
1/21/2024,21,22,Wind,21,Sunday,January,Winter,16235
12/31/2024,23,0,Wind,366,Tuesday,December,Winter,10602
8/2/2025,0,1,Wind,214,Saturday,August,Summer,4160
11/9/2022,12,13,Wind,313,Wednesday,November,Fall,7650
6/16/2024,22,23,Wind,168,Sunday,June,Summer,2549
5/28/2020,14,15,Solar,149,Thursday,May,Spring,7591
11/24/2025,17,18,Wind,328,Monday,November,Fall,11121
